system:index,Albedo_inst,AvgSurfT_inst,CanopInt_inst,ECanop_tavg,ESoil_tavg,EVI,EVI_Amplitude_1,EVI_Amplitude_2,EVI_Minimum_1,EVI_Minimum_2,Evap_tavg,Greenup_1,Greenup_2,LABEL,LC_Type1,LC_Type2,LWdown_f_tavg,Lwnet_tavg,MidGreendown_1,MidGreendown_2,MidGreenup_1,MidGreenup_2,NDVI,NDWI,NumCycles,Peak_1,Peak_2,PotEvap_tavg,Psurf_f_inst,Qair_f_inst,Qg_tavg,Qh_tavg,Qle_tavg,Qs_acc,Qsb_acc,Qsm_acc,Rainf_f_tavg,Rainf_tavg,RootMoist_inst,SWE_inst,SWdown_f_tavg,Senescence_1,Senescence_2,SnowDepth_inst,Snowf_tavg,SoilMoi0_10cm_inst,SoilMoi100_200cm_inst,SoilMoi10_40cm_inst,SoilMoi40_100cm_inst,SoilTMP0_10cm_inst,SoilTMP100_200cm_inst,SoilTMP10_40cm_inst,SoilTMP40_100cm_inst,Swnet_tavg,Tair_f_inst,Tveg_tavg,Wind_f_inst,X,Y,aet,constant,def,pdsi,pet,pr,soil,srad,swe,tmmn,tmmx,vap,vpd,vs,.geo
00000000000000000234,12.020319,290.37054,0.11029739,17.653063,17.836178,5115,1634.0,1535.0,3407.0,3232.0,3.4207245E-5,257.0,618.0,4,10,10,343.31854,-58.448418,482.0,833.0,294.0,645.0,7207,0.9942006,1.0,426.0,688.0,201.99759,100320.0,0.00869773,-0.50373757,28.051489,85.56751,0.08731706,0.049909316,1.8358516E-4,4.8791862E-5,4.8791862E-5,315.8955,0.017300824,194.45496,444.0,711.0,4.632555E-5,0.0,33.764687,396.5765,98.386795,183.74402,290.38095,290.37473,290.43454,290.44788,171.0951,290.43982,51.04283,3.7713177,-56.73759334498898,-33.30953073515186,742.6666666666666,1,321.75,116.33333333333333,1064.4166666666667,125.75,370.6666666666667,1931.75,0.0,123.08333333333333,228.91666666666666,1455.75,76.66666666666667,329.5833333333333,"{""type"":""Point"",""coordinates"":[-56.73759288584325,-33.309529460251255]}"
0000000000000000023c,15.182389,296.152,0.17839114,25.761518,17.01613,5896,3050.0,3229.0,2417.0,2495.0,3.3046945E-5,247.0,629.0,119,10,10,374.70978,-58.538853,493.0,852.0,312.0,648.0,7713,0.49514115,1.0,377.0,699.0,187.40158,91776.87,0.013654271,-0.34661192,49.93231,82.65128,0.0806088,0.14225788,0.0,5.2219195E-5,5.2219195E-5,318.03387,0.0,224.47821,403.0,725.0,0.0,0.0,32.256058,401.42865,97.61733,188.1605,296.23926,296.6207,296.5672,296.6154,190.48343,295.38568,40.95528,1.8879042,-49.33547540384412,-16.421203393704854,804.6666666666666,1,326.8333333333333,-59.333333333333336,1131.4166666666667,148.58333333333334,1021.0833333333334,1962.4166666666667,0.0,178.41666666666666,285.5,2045.5,95.0,196.0,"{""type"":""Point"",""coordinates"":[-49.33547621892098,-16.42120147604718]}"
00000000000000000244,12.999999,297.10977,0.24176133,42.389767,15.139072,3454,1652.0,1455.0,2042.0,2467.0,4.4356457E-5,546.0,678.0,1,10,10,397.77625,-41.798534,750.0,759.0,597.0,689.0,5209,0.7710484,1.0,582.0,711.0,165.93634,96114.95,0.016295092,-0.48012495,48.601475,110.93584,0.013339797,0.20567289,0.0,6.435374E-5,6.435374E-5,388.764,0.0,230.98013,680.0,726.0,0.0,0.0,27.522083,280.46786,82.751686,163.65845,297.14233,297.60406,297.3709,297.47208,200.95277,296.1318,54.071697,1.3664069,-62.19935027243567,7.1505896615913915,1032.0833333333333,1,143.91666666666666,442.25,1175.8333333333333,145.5,515.5,1886.5,0.0,213.0,309.3333333333333,2554.4166666666665,96.83333333333333,214.16666666666666,"{""type"":""Point"",""coordinates"":[-62.199349565762745,7.15058769469949]}"
0000000000000000024e,13.804203,295.82516,0.15877026,18.794575,25.393314,4573,2568.0,2709.0,2041.0,2099.0,2.8913428E-5,259.0,628.0,61,10,10,369.63904,-61.880215,488.0,831.0,347.0,656.0,6669,0.4352506,1.0,390.0,729.0,184.17784,92094.28,0.013196431,-0.17084952,57.403507,72.31232,0.06738986,0.16780959,0.0,4.8659684E-5,4.8659684E-5,326.79843,0.0,221.8603,404.0,759.0,0.0,0.0,31.543676,377.5026,99.837204,195.41756,295.97324,296.09448,296.1129,296.1269,191.13309,294.97614,28.740715,2.1288383,-47.395114390145956,-17.786642625566525,746.8333333333334,1,330.3333333333333,-168.16666666666666,1077.0833333333333,132.66666666666666,890.8333333333334,1975.5,0.0,156.66666666666666,279.0833333333333,1929.6666666666667,86.5,170.5,"{""type"":""Point"",""coordinates"":[-47.39511623191822,-17.786640646027056]}"
00000000000000000257,14.884505,293.41534,0.1629842,21.935583,14.010323,3832,2765.0,2676.0,1844.0,1844.0,3.052277E-5,255.0,625.0,24,10,10,355.98184,-62.446804,439.0,844.0,322.0,671.0,5730,0.6817776,1.0,382.0,730.0,162.7411,91723.22,0.012672798,-0.07809196,42.092434,76.33761,0.010224914,0.20658542,0.0,4.874437E-5,4.874437E-5,213.01685,0.0,212.70796,401.0,752.0,0.0,0.0,22.78791,272.34525,66.591736,123.63719,293.5282,293.6494,293.64673,293.65747,180.60959,292.86105,42.13176,2.4123204,-45.526618599177354,-21.092442871126366,708.3333333333334,1,259.1666666666667,-267.75,967.5833333333334,120.08333333333333,564.5833333333334,1827.1666666666667,0.0,136.33333333333334,267.6666666666667,1813.5833333333333,76.0,155.25,"{""type"":""Point"",""coordinates"":[-45.52661911749279,-21.092444262110746]}"
0000000000000000025c,13.266621,296.8711,0.1770364,24.239553,17.908554,4745,2262.0,2310.0,2490.0,2286.0,3.070941E-5,246.0,622.0,0,10,10,383.63733,-54.228035,468.0,803.0,266.0,643.0,7164,1.0,1.0,392.0,702.0,178.11293,93326.78,0.014313787,-0.15378909,52.01393,76.802025,0.012328698,0.22620463,0.0,5.1755633E-5,5.1755633E-5,225.96327,0.0,211.09923,426.0,728.0,0.0,0.0,23.521753,302.33356,69.41269,133.02885,296.8766,296.91763,296.97806,296.97702,182.72781,295.50064,35.005974,1.8297998,-52.71314087213352,-18.145968739214336,804.5833333333334,1,252.0,-1.6666666666666667,1056.6666666666667,146.91666666666666,567.4166666666666,1849.25,0.0,158.58333333333334,281.6666666666667,2010.6666666666667,82.41666666666667,214.16666666666666,"{""type"":""Point"",""coordinates"":[-52.713142707582016,-18.145968386216886]}"
00000000000000000265,12.934972,297.6815,0.14666277,17.239914,19.967892,4672,4093.0,5411.0,1304.0,1241.0,2.4648387E-5,292.0,678.0,0,10,10,379.6886,-63.63822,456.0,769.0,369.0,693.0,5979,0.9079868,1.0,428.0,726.0,207.78555,92714.195,0.013165206,-0.12557825,75.37549,61.646812,0.0053298282,0.21316902,0.0,4.314605E-5,4.314605E-5,235.04678,0.0,229.75183,441.0,744.0,0.0,0.0,22.045809,303.71698,69.70224,143.29872,297.8075,297.73215,297.81366,297.79483,200.13313,295.8498,24.520542,1.9630415,-45.526618599177354,-11.534368248094657,871.3333333333334,1,334.8333333333333,198.41666666666666,1206.0833333333333,107.16666666666667,2086.5833333333335,2141.25,0.0,165.58333333333334,305.25,2013.9166666666667,114.08333333333333,143.33333333333334,"{""type"":""Point"",""coordinates"":[-45.5266191174928,-11.534370072251614]}"
0000000000000000026f,11.741551,288.94083,0.08706971,13.599076,12.03808,4505,2595.0,2405.0,2608.0,2461.0,3.342263E-5,383.0,589.0,0,10,10,331.19974,-63.270767,468.0,683.0,394.0,613.0,6848,0.96672976,1.0,414.0,664.0,204.93428,100297.63,0.007678722,-0.45125818,25.302862,83.59767,0.009858231,0.004146837,1.25E-5,3.4593304E-5,3.4593202E-5,197.11696,0.0029876374,195.68582,439.0,668.0,8.85989E-6,6.868132E-11,21.886703,256.6725,63.19705,112.033226,288.89084,288.657,288.68423,288.71054,171.39575,289.06552,58.448494,3.8356035,-61.552563267869616,-35.32175697157959,702.5,1,304.5,139.41666666666666,1007.0833333333334,89.16666666666667,309.3333333333333,1926.9166666666667,0.0,94.83333333333333,218.41666666666666,1309.3333333333333,71.0,323.6666666666667,"{""type"":""Point"",""coordinates"":[-61.552561417061476,-35.32175677893239]}"
00000000000000000270,13.534382,296.2733,0.15208688,18.820234,18.082867,4175,1892.0,1748.0,2167.0,2675.0,2.6007281E-5,265.0,604.0,29,10,10,370.41647,-64.09832,482.0,814.0,328.0,642.0,6606,0.7150116,1.0,383.0,696.0,187.81857,92156.21,0.013201692,-0.026237609,66.66614,65.044426,0.00891067,0.24408431,0.0,4.759042E-5,4.759042E-5,217.3646,0.0,226.04462,407.0,724.0,0.0,0.0,21.83905,271.45044,67.24166,128.28389,296.41617,296.27133,296.4393,296.3948,195.44305,295.0623,28.480947,1.9166816,-47.10765349922771,-17.067990398270908,763.0,1,327.75,-171.41666666666666,1090.8333333333333,125.0,961.4166666666666,2009.25,0.0,155.91666666666666,280.25,1924.5,87.83333333333333,164.75,"{""type"":""Point"",""coordinates"":[-47.10765136430573,-17.067989624748453]}"
0000000000000000027d,11.784519,296.1067,0.16622116,24.140814,20.956501,5116,2862.0,3204.0,2781.0,2813.0,3.7382488E-5,628.0,627.0,0,10,10,381.04642,-52.14163,824.0,764.0,641.0,646.0,7531,0.93024015,1.0,681.0,693.0,174.86676,96110.625,0.013901565,-0.23855904,40.438484,93.49851,0.020296456,0.042546257,4.429945E-5,4.6184614E-5,4.6184614E-5,326.9359,0.0055597527,211.2945,703.0,722.0,1.662088E-5,0.0,33.313683,348.52563,99.68858,193.93365,296.11005,296.37402,296.29822,296.34467,185.48125,295.62204,49.366745,2.1828904,-56.73759334498898,-21.092442871126366,989.1666666666666,1,173.83333333333334,19.416666666666668,1162.9166666666667,111.16666666666667,535.8333333333334,1886.25,0.0,168.66666666666666,283.4166666666667,2001.9166666666667,94.33333333333333,272.8333333333333,"{""type"":""Point"",""coordinates"":[-56.73759288584325,-21.092444262110746]}"
00000000000000000285,11.732946,288.09476,0.07559238,12.683015,22.420935,3546,1808.0,1987.0,1847.0,1951.0,2.2391037E-5,296.0,617.0,0,10,10,322.43567,-66.0646,496.0,827.0,312.0,643.0,5937,0.7098941,1.0,373.0,683.0,203.96364,89519.29,0.006898945,-0.094942965,56.8493,56.04154,0.0039958484,0.043588407,9.2208106E-4,2.4648214E-5,2.4453126E-5,242.18376,0.05119162,203.52643,395.0,698.0,2.4684065E-4,1.9512363E-7,22.762648,274.73572,72.07164,147.34949,288.12848,288.0954,288.05383,288.06647,178.53282,286.71866,20.66943,3.7235498,-64.93022873615902,-32.878339398774486,617.3333333333334,1,549.0833333333334,526.5833333333334,1167.4166666666667,64.08333333333333,63.583333333333336,1941.75,0.0,69.41666666666667,200.66666666666666,923.6666666666666,82.75,425.5,"{""type"":""Point"",""coordinates"":[-64.9302279057225,-32.87833884748407]}"
00000000000000000288,11.885302,299.33585,0.14498317,18.11412,30.597662,4017,1701.0,1534.0,2799.0,3599.0,3.5989116E-5,257.0,616.0,0,10,10,401.55478,-50.62302,503.0,764.0,294.0,662.0,6648,0.93814933,1.0,410.0,726.0,183.7355,99011.16,0.01618614,-0.07806795,42.9758,90.009224,0.022711309,0.08222977,0.0,4.317792E-5,4.317792E-5,360.5623,0.0,208.20409,438.0,742.0,0.0,0.0,31.878672,351.17743,96.77668,193.47183,299.3115,299.38947,299.3644,299.36755,183.3134,298.68726,41.669243,1.8407202,-66.08007229983201,-13.76219015271107,852.25,1,208.08333333333334,83.41666666666667,1060.4166666666667,130.5,621.9166666666666,1596.8333333333333,0.0,204.66666666666666,313.8333333333333,2620.6666666666665,91.08333333333333,255.66666666666666,"{""type"":""Point"",""coordinates"":[-66.08007399886932,-13.762190467765816]}"
000000000000000002b7,20.464748,282.59134,0.21760234,6.0442615,14.479767,2941,2619.0,1814.0,1264.0,1379.0,1.647737E-5,474.0,618.0,80,10,10,306.5252,-56.27091,552.0,704.0,482.0,635.0,4963,0.52810633,1.0,513.0,668.0,157.20755,100928.195,0.0053974134,0.4340165,23.64609,41.43751,0.0024059238,7.6038117E-4,0.035024244,2.056487E-5,1.7233036E-5,185.80188,3.0342753,145.71057,528.0,683.0,0.015036676,3.3320055E-6,24.536276,221.9503,69.98419,91.28145,282.57062,282.19162,282.19888,282.11984,122.62514,282.24304,19.58544,4.161496,43.87371847639743,48.544957953818944,337.6666666666667,1,359.75,257.4166666666667,707.6666666666666,37.0,274.25,1318.9166666666667,27.75,48.166666666666664,133.0,845.5,61.416666666666664,384.5833333333333,"{""type"":""Point"",""coordinates"":[43.87371953900148,48.54495786596399]}"
000000000000000002d5,12.601126,295.8832,0.13390385,16.882706,13.422943,3400,1878.0,1749.0,1821.0,1728.0,2.1519918E-5,272.0,654.0,0,10,10,349.23306,-80.137886,491.0,824.0,327.0,666.0,5273,0.33729568,1.0,412.0,721.0,215.10739,89212.09,0.011875013,-0.2950597,78.778076,53.818188,0.0011780014,0.053608894,0.0,3.0102541E-5,3.0102541E-5,195.42873,0.0,242.64622,453.0,737.0,0.0,0.0,18.514147,272.18304,58.786957,118.12762,295.76764,295.70068,295.7804,295.7493,211.8931,294.95956,24.532125,2.4847105,23.895186557579272,-16.421203393704854,572.1666666666666,1,856.75,83.5,1428.9166666666667,71.08333333333333,542.1666666666666,2015.0833333333333,0.0,153.25,299.0,1488.0833333333333,155.33333333333334,280.5833333333333,"{""type"":""Point"",""coordinates"":[23.895185474647835,-16.42120147604718]}"
000000000000000002fc,12.059395,294.13974,0.14043029,20.417637,12.278238,4079,1910.0,2151.0,2296.0,1885.0,2.4371464E-5,264.0,623.0,0,10,10,341.6497,-79.76293,505.0,846.0,283.0,659.0,6220,0.92342174,1.0,439.0,699.0,193.50774,85506.12,0.01168855,0.0031820622,75.35275,60.952248,9.349279E-4,0.060865715,0.0,2.7697459E-5,2.7697459E-5,276.24667,0.0,244.7521,455.0,717.0,0.0,0.0,20.402256,256.31247,63.739834,127.91887,294.1695,293.89542,294.12662,294.0442,215.31413,293.21378,29.452105,2.0243397,18.433429630132583,-14.265246711818001,685.4166666666666,1,564.9166666666666,142.41666666666666,1250.0833333333333,80.0,1642.0833333333333,2019.1666666666667,0.0,115.91666666666667,282.25,1366.3333333333333,127.5,228.58333333333334,"{""type"":""Point"",""coordinates"":[18.43342879472833,-14.265248412211369]}"
000000000000000002fd,11.84173,293.67877,0.13427645,16.774063,29.540117,3845,1933.0,2645.0,1592.0,1945.0,2.9251683E-5,326.0,663.0,0,10,10,359.93005,-59.425545,473.0,849.0,347.0,693.0,6203,0.36298972,1.0,397.0,728.0,204.85724,92381.05,0.0119563285,-0.026498543,73.57433,73.15832,0.005495148,0.105845146,0.0,3.9465933E-5,3.9465933E-5,292.52823,0.0,234.16269,435.0,751.0,0.0,0.0,25.085182,279.60883,77.67051,157.81311,293.80585,293.8768,293.9011,293.9082,205.91466,291.949,27.4489,3.9133162,46.7483273855799,-22.386016880258477,574.5833333333334,1,569.5,-140.91666666666666,1144.3333333333333,69.83333333333333,426.6666666666667,2155.0,0.0,143.0,255.58333333333334,1717.5833333333333,76.91666666666667,258.4166666666667,"{""type"":""Point"",""coordinates"":[46.748328083216954,-22.386016100412235]}"
000000000000000002fe,11.825247,292.1065,0.17422527,21.189941,28.8481,3146,2125.0,1654.0,1385.0,1347.0,2.759674E-5,313.0,658.0,155,10,10,344.1188,-65.98427,497.0,852.0,335.0,688.0,5431,0.6320406,1.0,425.0,728.0,190.68474,86183.41,0.010901885,0.025321482,81.87076,69.01737,0.0077542444,0.26371166,0.0,5.553046E-5,5.553046E-5,266.261,0.0,245.97833,456.0,746.0,0.0,0.0,25.917337,277.01273,79.75602,160.58763,292.21085,292.1694,292.2762,292.25046,216.63402,289.564,19.062698,3.0988245,46.532731717391215,-20.158194975642065,728.9166666666666,1,386.6666666666667,-141.5,1115.25,121.0,708.75,2176.6666666666665,0.0,130.16666666666666,263.0,1830.6666666666667,66.0,236.0,"{""type"":""Point"",""coordinates"":[46.53273054728283,-20.158195704898034]}"
00000000000000000338,15.669831,290.62415,0.089440934,12.241511,19.468733,3444,2092.0,1966.0,1439.0,1341.0,1.9894816E-5,647.0,657.0,0,10,10,318.46088,-81.66181,480.0,819.0,349.0,674.0,5684,1.0,1.0,419.0,705.0,205.30823,87122.71,0.008608702,0.021925205,61.133686,49.759983,3.8553914E-4,0.018604934,1.7582419E-5,2.3763634E-5,2.3763634E-5,196.61842,0.0010096154,228.99815,720.0,719.0,2.0947803E-6,0.0,17.248646,230.3067,59.704777,119.665,290.61566,290.55447,290.5942,290.5838,192.26195,289.48267,18.27953,2.797966,26.985391134950426,-27.48844769405736,614.4166666666666,1,613.9166666666666,257.75,1228.4166666666667,64.91666666666667,32.25,2221.5833333333335,0.0,91.41666666666667,242.75,1070.75,109.75,248.83333333333334,"{""type"":""Point"",""coordinates"":[26.98539155479741,-27.488449499242964]}"
00000000000000000366,12.332362,302.25336,0.058196772,4.9783964,23.62876,2236,1732.0,1750.0,1527.0,1478.0,1.5362364E-5,446.0,575.0,0,10,10,397.36743,-74.156136,716.0,646.0,460.0,592.0,3730,0.82842016,1.0,691.0,617.0,279.1482,94724.34,0.013200827,0.12404742,114.12974,38.420033,0.003220735,4.8238322E-5,0.0,1.531645E-5,1.531645E-5,282.82953,0.0,257.564,496.0,629.0,0.0,0.0,24.65156,313.90814,89.798134,168.37982,302.4182,302.28622,302.40717,302.3768,225.81467,298.6766,9.8127165,1.9770182,35.03429608066134,5.210228647893225,714.3333333333334,1,702.0833333333334,-215.25,1416.5833333333333,73.25,138.0,2249.0833333333335,0.0,209.25,338.8333333333333,2171.5,174.5,158.08333333333334,"{""type"":""Point"",""coordinates"":[35.034296370420954,5.210227707696729]}"
00000000000000000384,12.643681,292.67944,0.106339626,14.576027,21.285116,4038,2298.0,3248.0,1562.0,1416.0,2.3557795E-5,306.0,671.0,0,10,10,338.1592,-73.3172,494.0,770.0,344.0,690.0,6613,0.29243714,1.0,417.0,730.0,217.80478,86771.59,0.0102819875,-0.09268677,70.65609,58.918774,0.0035047734,0.06987261,0.0,3.3065317E-5,3.3065317E-5,302.10568,0.0,232.30685,457.0,742.0,0.0,0.0,21.286352,273.481,73.95726,150.8587,292.63498,292.57434,292.6299,292.62158,202.48546,290.9376,23.422861,3.4350538,29.644404375944212,-19.295812302887324,659.4166666666666,1,570.4166666666666,470.0833333333333,1229.8333333333333,80.41666666666667,476.5833333333333,2145.4166666666665,0.0,122.83333333333333,255.91666666666666,1298.75,110.58333333333333,231.91666666666666,"{""type"":""Point"",""coordinates"":[29.64440256307878,-19.295814479363706]}"
00000000000000000386,16.955494,302.53586,0.037725274,2.001494,17.540426,2299,1101.0,1154.0,1443.0,1425.0,9.81463E-6,463.0,645.0,0,10,10,393.99252,-78.19853,545.0,706.0,478.0,659.0,3514,0.31322455,1.0,504.0,681.0,317.41843,97070.53,0.012416963,0.2698236,99.9726,24.54733,0.0017346806,0.0027660406,0.0,1.275807E-5,1.275807E-5,208.0508,0.0,243.62193,519.0,691.0,0.0,0.0,15.631013,226.59122,63.207943,129.21184,302.61948,302.10596,302.47836,302.34244,202.21457,299.92062,5.009279,4.287355,45.526618599177354,4.635306866056731,326.0833333333333,1,1363.0833333333333,-141.08333333333334,1689.1666666666667,34.333333333333336,27.0,2443.1666666666665,0.0,212.91666666666666,338.0833333333333,2264.3333333333335,166.5,313.1666666666667,"{""type"":""Point"",""coordinates"":[45.5266191174928,4.635306890673846]}"
00000000000000000238,11.224945,290.95734,0.100459136,14.160186,21.06344,3524,2905.0,2612.0,1879.0,1932.0,3.4573524E-5,272.0,618.0,0,11,11,345.96115,-59.705616,441.0,762.0,369.0,641.0,5299,0.4602762,1.0,410.0,713.0,200.93423,101638.76,0.008726343,-0.4332568,24.760101,86.46892,0.032186612,0.011341754,1.201923E-6,4.3554806E-5,4.3554806E-5,310.98505,1.0302198E-5,193.67676,410.0,728.0,0.0,0.0,29.180311,304.65353,85.86069,170.5662,290.89587,290.58765,290.6175,290.60977,170.14415,291.0549,51.76414,3.374065,-60.25898925873751,-33.237665512422296,795.75,1,246.91666666666666,254.58333333333334,1042.75,104.08333333333333,594.25,1953.4166666666667,0.0,114.66666666666667,233.75,1465.25,76.33333333333333,301.0833333333333,"{""type"":""Point"",""coordinates"":[-60.25898957875999,-33.237666587673914]}"
00000000000000000008,14.3567095,286.58844,0.1324921,10.136075,13.0037155,5092,3140.0,1405.0,2252.0,2152.0,2.2017412E-5,442.0,570.0,0,12,12,323.3711,-59.59292,652.0,659.0,449.0,586.0,7621,0.99673665,1.0,506.0,616.0,184.53575,98958.414,0.0067667062,-0.12449992,36.651928,55.227436,0.008401985,0.042741228,0.018449519,2.6317412E-5,2.4619265E-5,224.29517,0.6883139,176.10602,501.0,632.0,0.0029270605,1.6981113E-6,26.127258,326.54706,72.506065,125.66183,286.5264,285.85208,285.8927,285.80994,151.48926,286.2786,31.097546,3.9205623,30.00373048959202,40.999109567214965,647.0,1,168.75,141.41666666666666,819.0833333333334,77.16666666666667,1620.3333333333333,1736.5833333333333,0.3333333333333333,96.0,184.25,1177.75,64.91666666666667,213.83333333333334,"{""type"":""Point"",""coordinates"":[30.003730303268608,40.99911099478601]}"
00000000000000000023,17.440947,288.50894,0.015957762,0.12902129,7.293726,2241,1960.0,1115.0,1211.0,1650.0,4.2990737E-6,366.0,533.0,799,12,12,298.73923,-92.50018,517.0,628.0,440.0,546.0,3085,0.85614187,1.0,477.0,571.0,306.86786,88678.734,0.00379013,-0.0977348,75.622734,10.836476,2.3838255E-4,0.002553592,0.006717823,4.498523E-6,3.6685096E-6,128.62068,0.16216347,217.17038,489.0,584.0,7.687843E-4,8.300824E-7,14.064712,210.64726,57.52314,113.69495,288.52896,288.51654,288.38788,288.48383,178.64078,286.70428,2.7032452,4.653941,60.40271970419663,35.46548741703871,126.08333333333333,1,1244.25,-540.0833333333334,1371.25,13.166666666666666,11.833333333333334,2121.3333333333335,0.0,88.16666666666667,236.66666666666666,734.4166666666666,156.75,273.3333333333333,"{""type"":""Point"",""coordinates"":[60.40271978301572,35.465486983188114]}"
000000000000000000fb,15.349231,299.69647,0.2670601,31.491848,33.539085,4545,3829.0,2696.0,1668.0,2506.0,3.966051E-5,339.0,478.0,1964,12,12,421.6282,-34.097435,529.0,651.0,343.0,523.0,6713,0.7715769,1.0,376.0,596.0,143.34319,100653.04,0.018832624,-0.16370669,24.378683,99.190605,0.071508266,0.5527196,0.0,9.64227E-5,9.64227E-5,375.3646,0.0,185.87398,404.0,620.0,0.0,0.0,36.82519,405.9091,111.40185,227.13754,299.68076,299.9014,299.7684,299.8179,157.45071,299.2771,34.570076,2.1516404,120.9132372424876,15.127629384572742,994.5,1,120.91666666666667,640.8333333333334,1115.4166666666667,228.91666666666666,1370.5,1812.6666666666667,0.0,236.66666666666666,312.9166666666667,2877.75,89.16666666666667,205.83333333333334,"{""type"":""Point"",""coordinates"":[120.91323833399848,15.127629637745695]}"
000000000000000000fe,15.415714,299.98517,0.16802198,16.656326,28.50076,4324,3034.0,1784.0,1483.0,1438.0,3.064454E-5,485.0,666.0,2850,12,12,405.34515,-52.717003,705.0,822.0,525.0,686.0,6922,0.935296,1.0,625.0,723.0,183.1468,99512.484,0.016806202,-0.20841822,51.018715,76.64112,0.023206655,0.29097775,0.0,5.826329E-5,5.826329E-5,290.39685,0.0,212.60193,667.0,741.0,0.0,0.0,27.189728,324.91827,85.7545,177.45262,300.14697,300.47415,300.32904,300.36923,179.96681,299.0181,31.888226,2.050473,100.43164876456251,16.133742502786607,889.8333333333334,1,302.0833333333333,436.8333333333333,1191.8333333333333,108.33333333333333,1370.5,2077.0,0.0,227.75,332.5,2654.0,131.58333333333334,102.58333333333333,"{""type"":""Point"",""coordinates"":[100.43165078430034,16.133741067535738]}"
0000000000000000010f,14.54945,298.5701,0.047894575,2.4921842,21.260592,5110,2887.0,3417.0,1401.0,1322.0,2.160292E-5,346.0,530.0,1391,12,12,363.86966,-84.75985,641.0,641.0,364.0,557.0,6990,1.0,1.0,603.0,602.0,286.09708,95715.164,0.0094734505,-0.1782705,51.168118,54.02738,0.05796608,0.02433777,0.0,2.5650068E-5,2.5650068E-5,257.56647,0.0,221.29474,618.0,619.0,0.0,0.0,23.263844,368.22086,78.05652,156.2461,298.5164,298.63132,298.72342,298.70074,189.36784,297.70346,30.290066,2.7391405,77.21918182291407,24.11078222576796,402.0,1,1056.75,-46.5,1458.9166666666667,61.0,473.6666666666667,2286.75,0.0,193.41666666666666,330.1666666666667,1654.5,215.0,195.58333333333334,"{""type"":""Point"",""coordinates"":[77.21918043554139,24.110783010581933]}"
00000000000000000111,13.905082,298.14865,0.069572456,4.9816723,19.662247,3951,2388.0,1814.0,1674.0,1236.0,2.317191E-5,527.0,529.0,590,12,12,366.39642,-80.74434,677.0,626.0,552.0,551.0,5555,0.9841725,1.0,597.0,593.0,257.69006,96301.59,0.010282671,-0.4195961,50.86037,57.953293,0.049550164,0.046699326,0.0,2.8870707E-5,2.8870707E-5,245.35072,0.0,218.96472,610.0,608.0,0.0,0.0,24.497814,374.96402,74.3859,146.46701,298.15085,298.41992,298.51743,298.49597,188.74861,297.39453,33.38179,2.2149646,79.87819506390785,23.463995221201902,555.0,1,757.5,-2.25,1312.75,86.41666666666667,1001.0833333333334,2231.5833333333335,0.0,190.66666666666666,322.0,1833.75,184.0,149.75,"{""type"":""Point"",""coordinates"":[79.8781959029238,23.463994861880675]}"
0000000000000000011d,13.3864,298.2188,0.06885199,4.720735,20.899372,3913,2729.0,1152.0,1200.0,1858.0,2.2487226E-5,542.0,677.0,690,12,12,370.0315,-76.6944,666.0,765.0,560.0,689.0,5874,0.961653,1.0,605.0,717.0,264.31213,94306.35,0.010171483,-0.2475494,58.15934,56.240543,0.045329988,0.035821278,0.0,2.7618818E-5,2.7618818E-5,260.8114,0.0,219.3963,633.0,738.0,0.0,0.0,24.926216,372.25192,79.1399,156.7453,298.221,298.32285,298.4237,298.3896,190.38676,296.89987,30.664467,2.2741337,78.36902538658705,21.73922987569242,545.25,1,853.5,-45.583333333333336,1398.75,64.33333333333333,750.6666666666666,2335.0,0.0,186.33333333333334,309.9166666666667,1608.0,181.5,193.66666666666666,"{""type"":""Point"",""coordinates"":[78.36902652868821,21.739227951710966]}"
00000000000000000129,17.717445,298.31842,0.06314629,5.055364,13.290858,5068,2711.0,2916.0,1622.0,1638.0,1.8515764E-5,524.0,528.0,1649,12,12,368.11444,-79.606544,634.0,632.0,554.0,553.0,6283,0.6541717,1.0,601.0,597.0,231.3247,96645.87,0.010631355,-0.29733303,50.425373,46.307377,0.021275502,0.1347593,0.0,3.041717E-5,3.041717E-5,161.81387,0.0,213.27716,613.0,611.0,0.0,0.0,16.06079,264.85385,48.795315,96.95777,298.33313,298.13153,298.49295,298.34235,175.54776,298.3225,28.06283,2.2044563,79.2314080593418,24.901299675793137,463.3333333333333,1,881.6666666666666,116.83333333333333,1345.0,69.16666666666667,533.9166666666666,2272.0833333333335,0.0,193.91666666666666,330.75,1817.4166666666667,204.16666666666666,143.0,"{""type"":""Point"",""coordinates"":[79.23140775422254,24.901301363538934]}"
